ID,Label,Definition,Type,Parent Class,PROMOT Cross-reference,Associated Phenotype (URI),Associated Phenotype (label),Assesses Phenotype (URI),Assesses Phenotype (label),Assesses Function (URI),Assesses Function (label),Captures Data About (URI),Captures Data About (label),Associated Function (URI),Associated Function (label),Involved In (URI),Involved In (label),Located In (URI),Located In (label)
http://purl.obolibrary.org/obo/PROMOT_0000009,RAPSN variant,A sequence alteration located within the RAPSN gene.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0000001,http://purl.obolibrary.org/obo/PROMOT_0000009,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0000010,ACTA1 variant,A sequence alteration located within the ACTA1 gene.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0000002,http://purl.obolibrary.org/obo/PROMOT_0000010,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0000011,MTM1 variant,A sequence alteration located within the MTM1 gene.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0000002,http://purl.obolibrary.org/obo/PROMOT_0000011,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0000012,NEB variant,A sequence alteration located within the NEB gene.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0000002,http://purl.obolibrary.org/obo/PROMOT_0000012,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0000013,RYR1 variant,A sequence alteration located within the RYR1 gene.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0000002,http://purl.obolibrary.org/obo/PROMOT_0000013,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0000014,SELENON variant,A sequence alteration located within the SELENON gene.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0000002,http://purl.obolibrary.org/obo/PROMOT_0000014,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0000015,TTN variant,A sequence alteration located within the TTN gene.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0000002,http://purl.obolibrary.org/obo/PROMOT_0000015,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0000016,PABPN1 variant,A sequence alteration located within the PABPN1 gene.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0000003,http://purl.obolibrary.org/obo/PROMOT_0000016,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010001,age content entity,an information content entity where the information is an age.,owl:Class,http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/PROMOT_0010001,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010003,decimal content entity,an information content entity where the information is a decimal.,owl:Class,http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/PROMOT_0010003,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010004,duration content entity,an information content entity where the information is a duration.,owl:Class,http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/PROMOT_0010004,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010005,int content entity,an information content entity where the information is an int.,owl:Class,http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/PROMOT_0010005,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010006,token content entity,an information content entity where the information is a token.,owl:Class,http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/PROMOT_0010006,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010007,year content entity,an information content entity where the information is a year.,owl:Class,http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/PROMOT_0010007,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010008,statement about a consent,A statement regarding a consent to describe it.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C49154,http://purl.obolibrary.org/obo/PROMOT_0010008,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010009,statement about a human,A statement that describes a human.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C49154,http://purl.obolibrary.org/obo/PROMOT_0010009,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010010,statement about a phenotype,A statement regarding a phenotype to state details about it.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C49154,http://purl.obolibrary.org/obo/PROMOT_0010010,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010011,statement about a procedure,A statement regarding a procedure to describe it.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C49154,http://purl.obolibrary.org/obo/PROMOT_0010011,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010012,statement about a patient,A statement regarding a patient to state details about them.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010009,http://purl.obolibrary.org/obo/PROMOT_0010012,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010013,Year of assessment,"The year of the assessment of an entity, e.g. the year when a phenotype is assessed by medical evidence.",owl:Class,http://purl.obolibrary.org/obo/NCIT_C25164,http://purl.obolibrary.org/obo/PROMOT_0010013,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010014,Year of resolution,"The year of the resolution of an abnormal disposition, e.g. the year when a phenotype ceases existing.",owl:Class,http://purl.obolibrary.org/obo/NCIT_C25164,http://purl.obolibrary.org/obo/PROMOT_0010014,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010015,Adulthood,Age category including people of 16 years old and above.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C20587,http://purl.obolibrary.org/obo/PROMOT_0010015,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010016,Late adulthood,Age category including people of 60 years old and above.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010015,http://purl.obolibrary.org/obo/PROMOT_0010016,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010017,Middle adulthood,Age category including people between 40 and 59 years old (inclusive).,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010015,http://purl.obolibrary.org/obo/PROMOT_0010017,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010018,Young adulthood,Age category including people between 16 and 39 years old (inclusive).,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010015,http://purl.obolibrary.org/obo/PROMOT_0010018,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010019,Early young adulthood,Age category including people between 16 and 18 years old (inclusive).,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010018,http://purl.obolibrary.org/obo/PROMOT_0010019,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010020,Intermediate young adulthood,Age category including people between 19 and 24 years old (inclusive).,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010018,http://purl.obolibrary.org/obo/PROMOT_0010020,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010021,Late young adulthood,Age category including people between 25 and 39 years old (inclusive).,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010018,http://purl.obolibrary.org/obo/PROMOT_0010021,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010022,Antenatal age,Age category prior to birth.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C20587,http://purl.obolibrary.org/obo/PROMOT_0010022,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010023,Embryonal,"Age category up to 8 weeks following fertilization, corresponding to 10 weeks of gestation (inclusive).",owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010022,http://purl.obolibrary.org/obo/PROMOT_0010023,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010024,Fetal,Age prior to birth but after 8 weeks of embryonic development (corresponding to a gestational age of 10 weeks).,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010022,http://purl.obolibrary.org/obo/PROMOT_0010024,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010025,Late first trimester,"Category prior to birth in the first trimester during the early fetal period, which is defined as 11 to 13 weeks of gestation (inclusive).",owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010024,http://purl.obolibrary.org/obo/PROMOT_0010025,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010026,Second trimester,"Category prior to birth during the second trimester, which comprises the range of gestational ages from 14 to 27 weeks of gestation (inclusive).",owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010024,http://purl.obolibrary.org/obo/PROMOT_0010026,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010027,Third trimester,"Category prior to birth during the third trimester, which is defined as 28 weeks and zero days (28+0) of gestation and beyond.",owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010024,http://purl.obolibrary.org/obo/PROMOT_0010027,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010029,Neonatal age,Age within the first 28 days of life.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C20587,http://purl.obolibrary.org/obo/PROMOT_0010029,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010030,Pediatric age,"Age category before adulthood, defined here as before the age of 16 years, but excluding neonatal or congenital onset. It includes people from the age of 28 days to 15 years old (included).",owl:Class,http://purl.obolibrary.org/obo/NCIT_C20587,http://purl.obolibrary.org/obo/PROMOT_0010030,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010031,Childhood,Age category including people from 1 to 4 years old (inclusive).,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010030,http://purl.obolibrary.org/obo/PROMOT_0010031,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010032,Infantile age,Age category including people from 28 days to under 1 year old.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010030,http://purl.obolibrary.org/obo/PROMOT_0010032,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010033,Juvenile age,Age category including people between 5 and 15 years old (inclusive).,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010030,http://purl.obolibrary.org/obo/PROMOT_0010033,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010034,Perimenopausal age,"Age category including people undergoing perimenopause, i.e. the period of life shortly before the occurence of the menopause.",owl:Class,http://purl.obolibrary.org/obo/NCIT_C20587,http://purl.obolibrary.org/obo/PROMOT_0010034,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010035,Postmenopausal age,"Age category including people undergoing postmenopause, i.e. the period of life after the occurrence of the menopause.",owl:Class,http://purl.obolibrary.org/obo/NCIT_C20587,http://purl.obolibrary.org/obo/PROMOT_0010035,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010036,Puerpural age,Age category including ages refering to childbirth or period after immediately following.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C20587,http://purl.obolibrary.org/obo/PROMOT_0010036,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010037,Patient sex at birth unknown,Physical sexual characteristics at birth that are unknown.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C124436,http://purl.obolibrary.org/obo/PROMOT_0010037,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010038,Sex at birth not recorded,Physical sexual characteristics at birth that are not recorded.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010037,http://purl.obolibrary.org/obo/PROMOT_0010038,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010039,Gender identity unknown,Gender identity of a person that is unknown.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C158277,http://purl.obolibrary.org/obo/PROMOT_0010039,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010040,Gender identity not recorded,Gender identity of a person that is unknown because unrecorded.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010039,http://purl.obolibrary.org/obo/PROMOT_0010040,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010041,Consent status,A status of the consent of a person.,owl:Class,http://snomed.info/id/363787002,http://purl.obolibrary.org/obo/PROMOT_0010041,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010042,Pending,A status of a consent that is waiting to be defined.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010041,http://purl.obolibrary.org/obo/PROMOT_0010042,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010043,Proposed,A status of a consent that has been proposed to a person for them to decide.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010041,http://purl.obolibrary.org/obo/PROMOT_0010043,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010044,Active,A status of a consent that has been given by the concerned person.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010041,http://purl.obolibrary.org/obo/PROMOT_0010044,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010045,Rejected,A status of a consent that has been rejected by the concerned person.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010041,http://purl.obolibrary.org/obo/PROMOT_0010045,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010046,Inactive,A status of a consent that is inactive.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010041,http://purl.obolibrary.org/obo/PROMOT_0010046,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010047,Entered in Error,A status of a consent that has been entered by error.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010041,http://purl.obolibrary.org/obo/PROMOT_0010047,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010048,Consent type,The type of consent given by a person that precises the details of what is consented.,owl:Class,http://snomed.info/id/363787002,http://purl.obolibrary.org/obo/PROMOT_0010048,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010049,Agreement to be contacted for research purpose,An agreement given by a patient to be contacted by research teams for research purposes.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010048,http://purl.obolibrary.org/obo/PROMOT_0010049,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010050,Consent to the reuse of data,A consent given by a person to the reuse of their data.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0010048,http://purl.obolibrary.org/obo/PROMOT_0010050,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010051,Unrecorded handedness,An handedness that is unrecorded.,owl:Class,http://snomed.info/id/709880000,http://purl.obolibrary.org/obo/PROMOT_0010051,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0010052,Risk of fall assessed,A risk of fall assessed for a patient that has phenotypes that allow to assess they undergo a risk of fall.,owl:Class,http://snomed.info/id/363787002,http://purl.obolibrary.org/obo/PROMOT_0010052,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0020001,Phenotypically related body structure,A body structure related to a phenotype such that the body structure is the location of the phenotype.,owl:Class,http://id.who.int/icd/entity/1626363729,http://purl.obolibrary.org/obo/PROMOT_0020001,http://purl.obolibrary.org/obo/HP_0000118,Phenotypic abnormality,"","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0020002,Phenotypically related anatomical entity,"An anatomical entity related to a phenotype such that the anatomical entity is the location of the phenotype. In other words, the phenotype is a disposition of the anatomical entity.",owl:Class,http://purl.org/sig/ont/fma/fma62955,http://purl.obolibrary.org/obo/PROMOT_0020002,http://purl.obolibrary.org/obo/HP_0000118,Phenotypic abnormality,"","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0020003,Body structure related anatomical entity,An anatomical entity that is located in a body structure.,owl:Class,http://purl.org/sig/ont/fma/fma62955,http://purl.obolibrary.org/obo/PROMOT_0020003,"","","","","","","","","","","","",http://id.who.int/icd/entity/1626363729,Body structures
http://purl.obolibrary.org/obo/PROMOT_0020004,Body function related anatomical entity,An anatomical entity that is involved in a body function.,owl:Class,http://purl.org/sig/ont/fma/fma62955,http://purl.obolibrary.org/obo/PROMOT_0020004,"","","","","","","","",http://id.who.int/icd/entity/567313968,Body functions,"","","",""
http://purl.obolibrary.org/obo/PROMOT_0031001,unkown vital status,A vital status that is unkown.,owl:Class,http://purl.obolibrary.org/obo/NCIT_C25717,http://purl.obolibrary.org/obo/PROMOT_0031001,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0031002,unrecorded vital status,A vital status that is unkown because unrecorded.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0031001,http://purl.obolibrary.org/obo/PROMOT_0031002,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0031003,lost in follow-up,A recorded vital status because of the patient being lost in follow up.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0031002,http://purl.obolibrary.org/obo/PROMOT_0031003,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0031004,opted-out,A recorded vital status because of the patient being opted out from the study.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0031002,http://purl.obolibrary.org/obo/PROMOT_0031004,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0031005,variant origin unknown,A variant origin that is unknown.,owl:Class,http://purl.obolibrary.org/obo/SO_0001762,http://purl.obolibrary.org/obo/PROMOT_0031005,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0031006,variant origin unrecorded,A variant origin that is unknown because unrecorded.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0031005,http://purl.obolibrary.org/obo/PROMOT_0031006,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0031007,presence qualifier,"A qualifier for stating the presence, absence or uncertainty of a entity instance (e.g. a phenotype instance).",owl:Class,http://purl.obolibrary.org/obo/BFO_0000019,http://purl.obolibrary.org/obo/PROMOT_0031007,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032001,abnormal disposition,"A disposition that differs from a norm, such as a disease or a phenotypic abnormality.",owl:Class,http://purl.obolibrary.org/obo/BFO_0000016,http://purl.obolibrary.org/obo/PROMOT_0032001,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032002,Activity related body function,A body function that is involved in an activity. The boby function is needed in order to fullfill the activity.,owl:Class,http://id.who.int/icd/entity/567313968,http://purl.obolibrary.org/obo/PROMOT_0032002,"","","","","","","","","","",http://purl.obolibrary.org/obo/PROMOT_0110001,Activity,"",""
http://purl.obolibrary.org/obo/PROMOT_0032003,Activity related phenotype,A phenotype that affects an activity.,owl:Class,http://purl.obolibrary.org/obo/HP_0000118,http://purl.obolibrary.org/obo/PROMOT_0032003,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032004,Anhedonia while eating,A loss of enjoyment of mealtime due to difficulties while eating.,owl:Class,http://purl.obolibrary.org/obo/HP_0012154,http://purl.obolibrary.org/obo/PROMOT_0032004,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032005,Body function related phenotype,A phenotype that affects a body function.,owl:Class,http://purl.obolibrary.org/obo/HP_0000118,http://purl.obolibrary.org/obo/PROMOT_0032005,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032006,Choking on foods,Incidents in which a piece of food get stuck in the upper airway and provoke choking.,owl:Class,http://purl.obolibrary.org/obo/HP_0030842,http://purl.obolibrary.org/obo/PROMOT_0032006,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032007,Choking on liquids,Incidents in which liquids provoke choking.,owl:Class,http://purl.obolibrary.org/obo/HP_0030842,http://purl.obolibrary.org/obo/PROMOT_0032007,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032008,Choking on saliva,Incidents in which saliva provoke choking.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032007,http://purl.obolibrary.org/obo/PROMOT_0032008,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032009,Coughing on foods,Incidents in which a piece of food get stuck in the upper airway and provoke coughing.,owl:Class,http://purl.obolibrary.org/obo/HP_0030842,http://purl.obolibrary.org/obo/PROMOT_0032009,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032010,Coughing on liquids,Incidents in which liquids provoke coughing.,owl:Class,http://purl.obolibrary.org/obo/HP_0030842,http://purl.obolibrary.org/obo/PROMOT_0032010,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032011,Coughing on saliva,Incidents in which saliva provoke coughing.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032010,http://purl.obolibrary.org/obo/PROMOT_0032011,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032012,Decreased walking speed,A walking speed that is below the lower limit of normal according to what is expected.,owl:Class,http://purl.obolibrary.org/obo/HP_0001288,http://purl.obolibrary.org/obo/PROMOT_0032012,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032013,Difficulty changing basic position,"A difficulty to change basic position, i.e. a difficulty getting into and out of a body position and moving from one location to another, such as getting up out of a chair to lie down on a bed, and getting into and out of positions of sitting, standing, kneeling or squatting. This is distinct from the difficulty of transferring oneself.",owl:Class,http://purl.obolibrary.org/obo/HP_0100022,http://purl.obolibrary.org/obo/PROMOT_0032013,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032014,Difficulty walking short distance,"A difficulty to walk for less than a kilometre, such as walking around rooms or hallways, within a building or for short distances outside. This is distinct from the difficulty of moving around.",owl:Class,http://purl.obolibrary.org/obo/HP_0001288,http://purl.obolibrary.org/obo/PROMOT_0032014,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032015,Double compound motor action potential abnormality,Two abnormal findings in a compound motor action potential measurement in EMG.,owl:Class,http://purl.obolibrary.org/obo/HP_0033580,http://purl.obolibrary.org/obo/PROMOT_0032015,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032016,Dysphagia for liquid,Difficulty in swallowing liquid food. This is distinct from hydrophobia.,owl:Class,http://purl.obolibrary.org/obo/HP_0002015,http://purl.obolibrary.org/obo/PROMOT_0032016,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032017,Dysphagia for solid,Difficulty in swallowing solid food.,owl:Class,http://purl.obolibrary.org/obo/HP_0002015,http://purl.obolibrary.org/obo/PROMOT_0032017,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032018,Fatigable ptosis,"A type of ptosis that occurs after the external ocular muscle group is used and lessens if the muscle group has some rest. That is, there is a ptosis apparition with repetitive external ocular muscle actions.",owl:Class,http://purl.obolibrary.org/obo/HP_0000508,http://purl.obolibrary.org/obo/PROMOT_0032018,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032019,Fatigable weakness of axial muscles,"A type of weakness of the axial muscles (i.e., of the muscles of the head and neck, vertebral column, and intercostal muscles) that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of the strength of the axial muscles with repetitive muscle actions.",owl:Class,http://purl.obolibrary.org/obo/HP_0030197,http://purl.obolibrary.org/obo/PROMOT_0032019,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032020,Fatigable weakness of facial musculature,"A type of weakness of the facial musculature (i.e. one or more muscles innervated by the seventh cranial nerve) that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of the strength of the facial musculature with repetitive muscle actions.",owl:Class,http://purl.obolibrary.org/obo/HP_0003473,http://purl.obolibrary.org/obo/PROMOT_0032020,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032021,Fatigable weakness of the ocular muscles,"A type of weakness of the ocular muscles that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of the strength of the ocular muscles with repetitive muscle actions.",owl:Class,http://purl.obolibrary.org/obo/HP_0003473,http://purl.obolibrary.org/obo/PROMOT_0032021,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032022,Fatigue while eating,A fatigue that occurs when one is eating. It is due to weakness or fatiguable weakness of chewing muscles.,owl:Class,http://purl.obolibrary.org/obo/HP_0012378,http://purl.obolibrary.org/obo/PROMOT_0032022,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032023,Weakness of chewing muscles,A lack of strength in the muscles involved in chewing.,owl:Class,http://purl.obolibrary.org/obo/HP_0001324,http://purl.obolibrary.org/obo/PROMOT_0032023,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032024,Endurance of abdominal muscle,Functions related to sustaining contraction of an abdominal muscle for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032042,http://purl.obolibrary.org/obo/PROMOT_0032024,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032025,Endurance of arm muscle,Functions related to sustaining contraction of an arm muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032025,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032026,Endurance of buccinator,Functions related to sustaining buccinator contraction for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032030,http://purl.obolibrary.org/obo/PROMOT_0032026,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032027,Endurance of diaphragm,Functions related to sustaining diaphragm contraction for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032042,http://purl.obolibrary.org/obo/PROMOT_0032027,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032028,Endurance of extensor digitorum,Functions related to sustaining muscle contraction of an extensor digitorum for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032033,http://purl.obolibrary.org/obo/PROMOT_0032028,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032029,Endurance of extra-ocular muscle,Functions related to sustaining contraction of an extra-ocular muscle for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032030,http://purl.obolibrary.org/obo/PROMOT_0032029,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032030,Endurance of facial muscle,Functions related to sustaining contraction of a facial muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032030,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/1328675264,Eating,"",""
http://purl.obolibrary.org/obo/PROMOT_0032031,Endurance of first dorsal interosseous of hand,Functions related to sustaining muscle contraction of a first dorsal interosseous of hand for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032037,http://purl.obolibrary.org/obo/PROMOT_0032031,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032032,Endurance of foot muscle,Functions related to sustaining muscle contraction of a foot muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032032,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
